time;216;2947;5468
2018-04-16;0.0;0.0;0.0
2018-04-17;0.0;0.0;0.0
2018-04-18;0.0;0.0;0.0
2018-04-19;0.0;0.0;0.0
2018-04-20;0.0;0.0;0.0
2018-04-21;0.0;0.0;0.0
2018-04-22;2.5;6.1000000000000005;0.5
2018-04-23;3.6;7.000000000000001;0.9
2018-04-24;3.6;7.000000000000001;0.9
2018-04-25;5.2;8.3;1.0
2018-04-26;8.9;11.9;2.8
2018-04-27;8.9;11.9;2.8
2018-04-28;8.9;11.9;2.8
2018-04-29;10.0;12.700000000000001;4.1
2018-04-30;11.2;13.4;7.199999999999999
2018-05-01;13.399999999999999;14.4;7.799999999999999
2018-05-02;13.399999999999999;14.4;7.799999999999999
2018-05-03;13.399999999999999;14.4;7.799999999999999
2018-05-04;13.399999999999999;14.4;7.799999999999999
2018-05-05;13.399999999999999;14.4;7.799999999999999
2018-05-06;13.399999999999999;14.4;7.799999999999999
2018-05-07;13.399999999999999;14.4;7.799999999999999
2018-05-08;13.399999999999999;14.4;7.799999999999999
2018-05-09;13.399999999999999;14.4;7.799999999999999
2018-05-10;24.9;23.0;10.899999999999999
2018-05-11;24.9;23.0;10.899999999999999
2018-05-12;24.9;23.0;10.899999999999999
2018-05-13;45.0;49.400000000000006;21.299999999999997
2018-05-14;45.0;49.400000000000006;21.299999999999997
2018-05-15;45.0;49.50000000000001;21.299999999999997
2018-05-16;55.6;56.300000000000004;26.499999999999996
2018-05-17;55.6;56.300000000000004;26.499999999999996
2018-05-18;55.6;56.300000000000004;26.499999999999996
2018-05-19;55.6;56.300000000000004;26.499999999999996
2018-05-20;55.6;56.300000000000004;26.499999999999996
2018-05-21;55.6;56.300000000000004;26.499999999999996
2018-05-22;55.6;58.300000000000004;29.4
2018-05-23;56.5;58.800000000000004;30.099999999999998
2018-05-24;57.5;60.400000000000006;32.9
2018-05-25;66.7;68.7;34.3
2018-05-26;66.7;68.7;34.3
2018-05-27;74.3;69.2;37.3
2018-05-28;74.3;69.8;37.3
2018-05-29;77.2;82.3;41.599999999999994
2018-05-30;77.2;82.3;41.599999999999994
2018-05-31;81.0;96.0;44.89999999999999
2018-06-01;105.2;111.7;66.0
2018-06-02;105.5;112.3;67.0
2018-06-03;105.5;112.3;67.0
2018-06-04;105.5;112.3;67.0
2018-06-05;105.5;112.3;67.0
2018-06-06;105.5;112.3;67.0
2018-06-07;112.7;113.1;68.4
2018-06-08;114.5;119.6;68.7
2018-06-09;158.5;196.1;90.5
2018-06-10;163.7;203.5;93.4
2018-06-11;163.7;203.5;94.0
2018-06-12;164.0;203.8;95.1
2018-06-13;164.0;203.8;95.1
2018-06-14;167.2;206.0;97.5
2018-06-15;167.5;206.1;98.1
2018-06-16;167.7;206.6;98.39999999999999
2018-06-17;167.7;206.6;98.39999999999999
2018-06-18;167.7;206.6;98.39999999999999
2018-06-19;167.7;206.6;98.49999999999999
2018-06-20;167.7;206.6;98.49999999999999
2018-06-21;168.0;206.6;98.79999999999998
2018-06-22;169.8;207.9;99.39999999999998
2018-06-23;169.8;207.9;99.39999999999998
2018-06-24;169.9;208.5;99.49999999999997
2018-06-25;170.3;208.8;100.19999999999997
2018-06-26;170.3;208.8;100.19999999999997
2018-06-27;170.3;208.8;100.19999999999997
2018-06-28;170.3;208.8;100.19999999999997
2018-06-29;170.3;208.8;100.19999999999997
2018-06-30;170.3;208.8;100.19999999999997
2018-07-01;170.3;208.8;100.19999999999997
2018-07-02;170.3;208.8;100.19999999999997
2018-07-03;170.3;208.8;100.19999999999997
2018-07-04;170.3;208.9;100.19999999999997
2018-07-05;220.5;223.8;104.99999999999997
2018-07-06;220.5;223.8;104.99999999999997
2018-07-07;220.5;223.8;104.99999999999997
2018-07-08;220.5;223.8;104.99999999999997
2018-07-09;220.5;223.9;104.99999999999997
2018-07-10;229.3;242.8;115.49999999999997
2018-07-11;240.8;258.1;119.29999999999997
2018-07-12;241.20000000000002;260.0;122.79999999999997
2018-07-13;241.20000000000002;260.0;122.79999999999997
2018-07-14;241.20000000000002;260.0;122.79999999999997
2018-07-15;241.20000000000002;260.0;122.79999999999997
2018-07-16;241.20000000000002;260.0;122.79999999999997
2018-07-17;241.70000000000002;260.0;123.69999999999997
2018-07-18;241.70000000000002;260.0;123.69999999999997
2018-07-19;241.70000000000002;260.0;123.69999999999997
2018-07-20;241.70000000000002;260.0;123.69999999999997
2018-07-21;242.70000000000002;262.4;124.59999999999998
2018-07-22;242.70000000000002;262.4;124.59999999999998
2018-07-23;242.70000000000002;262.4;124.59999999999998
2018-07-24;242.70000000000002;262.4;124.59999999999998
2018-07-25;242.70000000000002;262.59999999999997;124.59999999999998
2018-07-26;242.70000000000002;262.59999999999997;124.59999999999998
2018-07-27;242.70000000000002;262.59999999999997;124.59999999999998
2018-07-28;243.9;263.2;127.49999999999999
2018-07-29;243.9;263.2;127.49999999999999
2018-07-30;243.9;263.2;127.49999999999999
2018-07-31;243.9;263.2;127.49999999999999
2018-08-01;244.0;263.5;128.1
2018-08-02;244.0;263.5;128.1
2018-08-03;244.0;263.5;128.1
2018-08-04;244.0;263.5;128.1
2018-08-05;244.0;263.5;128.1
2018-08-06;244.0;263.5;128.1
2018-08-07;244.0;263.5;128.1
2018-08-08;244.7;264.0;129.5
2018-08-09;254.2;277.5;144.5
2018-08-10;254.89999999999998;278.1;144.5
2018-08-11;255.49999999999997;278.5;144.6
2018-08-12;255.49999999999997;278.5;144.6
2018-08-13;273.2;290.7;150.9
2018-08-14;273.7;291.09999999999997;152.1
